,,,,,,,,,,,,,,,,PAT,,,FG,,,,,,,Tackles,,,,,Def Interceptions,,,,Fumbles,,,,,Pass Coverage,,,,,,,,,,,Pass Rush,,,,,Tackles,,Snap Counts,,,Snap Counts,,,
283,Michael Hoecht,17,4.5,0,0,1,37.5,0,0,2022,25,LAR,17,6,0,0,0,,0,0,,0,0,0,4.5,23,13,36,4,9,0,0,0,0,0,0,0,0,1,1,1,100,17,17,17,0,118.7,2,2,15,4,3,4,0,12,2,5.3,2,0.2,408,37.5,369,82.9,DT/LB
284,Timmy Horne,17,0,0,0,0,34.3,0,0,2022,25,ATL,17,5,0,0,0,,0,0,,0,0,0,0,13,14,27,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,1,1,1,2,0,0,0,0,385,34.3,66,15.2,DE
285,Jerry Hughes,17,9,0,0,6,59,0,1,2022,34,HOU,17,16,0,0,0,,0,0,,0,0,0,9,21,14,35,10,10,1,14,0,1,0,0,0,0,2,6,5,83.3,47,9.4,7.8,0,59.7,-4,-18,65,1,7,3,0,19,6,14.6,0,0,691,59,0,0,RDE/LDE
286,Aidan Hutchinson,17,9.5,0,0,5,84.3,0,3,2022,22,DET,17,17,0,0,0,,0,0,,0,0,0,9.5,34,18,52,9,15,3,25,0,3,0,2,0,0,0,5,4,80,30,7.5,6,0,52.1,3.6,8,22,9,14,5,0,30,3,5.5,0,0,958,84.3,76,16.9,LDE
287,Grady Jarrett,17,6,0,0,4,76.3,0,0,2022,29,ATL,17,17,0,0,0,,0,0,,0,0,0,6,30,31,61,12,17,0,0,0,3,0,0,0,0,0,4,3,75,22,7.3,5.5,0,87.5,-3.5,-6,28,0,4,11,1,22,1,1.6,0,0,856,76.3,4,0.9,RDT
288,Quinton Jefferson,17,5.5,0,0,0,48.9,0,0,2022,29,SEA,17,3,0,0,0,,0,0,,0,0,0,5.5,17,12,29,6,13,0,0,0,2,0,0,0,0,0,0,0,,0,,,0,,,0,0,1,5,7,0,18,2,6.5,0,0,565,48.9,70,15,DT
289,Benito Jones,17,1.5,0,0,2,27.4,0,0,2022,25,DET,17,0,0,0,0,,0,0,,0,0,0,1.5,8,8,16,0,4,0,0,0,2,0,0,0,0,0,2,1,50,-1,-1,-0.5,0,56.2,-2.5,-6,5,0,0,2,1,4,0,0,0,0,311,27.4,67,14.9,DT
290,Chris Jones,17,15.5,0,0,5,79.8,0,0,2022,28,KAN,17,17,0,0,0,,0,0,,0,0,0,15.5,30,14,44,17,29,0,0,0,4,0,1,2,0,2,5,4,80,47,11.8,9.4,0,105.8,-4.2,-23,70,9,16,13,3,46,1,2.2,0,0,916,79.8,0,0,RDT
291,Justin Jones,17,3,0,0,2,68.4,0,0,2022,26,CHI,17,17,0,0,0,,0,0,,0,0,0,3,28,24,52,12,7,0,0,0,4,0,1,0,0,0,2,2,100,21,10.5,10.5,0,110.4,-3.5,-7,28,0,4,2,4,9,2,3.7,0,0,744,68.4,89,20.4,LDE
292,George Karlaftis III,17,6,0,0,6,63.6,0,0,2022,21,KAN,17,17,0,0,0,,0,0,,0,0,0,6,18,15,33,8,11,0,0,0,7,0,2,0,0,0,6,4,66.7,32,8,5.3,1,119.4,0.3,2,30,9,11,3,6,21,4,10.8,0,0,730,63.6,70,15.2,LDE
293,Arden Key,17,4.5,0,0,3,40.8,0,0,2022,26,JAX,17,3,0,0,0,,0,0,,0,0,0,4.5,16,11,27,5,15,0,0,0,2,0,1,0,0,0,3,2,66.7,15,7.5,5,0,78.5,9,0,15,9,5,10,1,20,1,3.6,0,0,475,40.8,62,14.7,DE
294,DeMarcus Lawrence,17,6,6,0,4,60.8,0,0,2022,30,DAL,17,17,1,0,0,,0,0,,0,0,6,6,43,22,65,9,13,0,0,0,3,0,2,19,1,3,4,4,100,14,3.5,3.5,0,81.2,-2.3,-9,23,2,8,7,3,21,5,7.1,0,0,697,60.8,0,0,LDE
295,Roy Lopez,17,1,2,1,1,47.6,0,0,2022,25,HOU,17,14,0,0,0,,0,0,,0,1,2,1,20,16,36,6,3,0,0,0,1,0,0,0,0,0,1,0,0,0,,0,0,39.6,-5,0,0,0,3,2,1,6,2,5.3,0,0,558,47.6,130,28,LDT
296,Khalil Mack,17,8,0,0,5,82.2,0,0,2022,31,LAC,17,17,0,0,0,,0,0,,0,0,0,8,33,17,50,12,12,0,0,0,2,0,2,44,0,2,5,4,80,9,2.3,1.8,0,79.2,0,3,6,46,6,4,1,18,4,7.4,0,0,861,82.2,8,1.7,RDE
297,Nnamdi Madubuike,17,5.5,0,0,1,59.9,0,0,2022,25,BAL,17,16,0,0,0,,0,0,,0,0,0,5.5,26,16,42,8,9,0,0,0,3,0,0,0,0,0,1,1,100,0,0,0,0,79.2,-6,-6,6,0,4,3,3,13,6,12.5,0,0,655,59.9,24,5.6,DT
298,Alim McNeill,17,1,0,0,0,68.8,0,0,2022,22,DET,17,17,0,0,0,,0,0,,0,0,0,1,17,24,41,6,7,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,4,6,4,0,11,2,4.7,0,0,782,68.8,2,0.4,RDT
299,Bilal Nichols,17,1.5,0,0,0,71.3,0,0,2022,26,LVR,17,17,0,0,0,,0,0,,0,0,0,1.5,16,28,44,4,11,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,3,9,0,14,1,2.2,0,0,804,71.3,80,17.7,RDT
300,Derrick Nnadi,17,0,0,0,1,33.8,0,0,2022,26,KAN,17,17,0,0,0,,0,0,,0,0,0,0,11,14,25,1,0,0,0,0,0,0,0,0,0,0,1,1,100,8,8,8,0,100,2,2,6,3,1,0,1,1,3,10.7,0,0,388,33.8,68,14.8,LDT
301,Rakeem Nunez-Roches,17,2,0,0,1,48.9,0,0,2022,29,TAM,17,10,0,0,0,,0,0,,0,0,0,2,19,14,33,5,3,0,0,0,0,0,0,0,0,0,1,1,100,2,2,2,0,79.2,-6,-6,8,2,1,1,0,4,1,2.9,0,0,548,48.9,143,31.1,RDE
302,Efe Obada,17,4,0,0,1,37.4,0,0,2022,30,WAS,17,1,0,0,0,,0,0,,0,0,0,4,14,10,24,4,8,0,0,0,2,0,0,0,0,0,1,1,100,9,9,9,0,104.2,-8,-8,17,0,2,4,2,10,3,11.1,0,0,390,37.4,203,44,DE
303,Pat O'Connor,17,0,0,0,0,8.7,0,0,2022,29,TAM,17,0,0,0,0,,0,0,,0,0,0,0,3,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,1,0,1,0,1,1,14.3,0,0,97,8.7,280,60.9,DE
304,Dayo Odeyingbo,17,5,0,0,1,45.5,0,0,2022,23,IND,17,4,0,0,0,,0,0,,0,0,0,5,18,13,31,5,11,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,39.6,-6,0,0,2,7,4,0,17,0,0,0,0,518,45.5,65,14.3,DE
305,Osa Odighizuwa,17,4,0,0,0,53.7,0,0,2022,24,DAL,17,17,0,0,0,,0,0,,0,0,0,4,27,16,43,8,11,0,0,0,0,0,0,0,0,1,0,0,,0,,,0,,,0,0,0,2,5,0,11,1,2.3,0,0,616,53.7,76,15.9,LDT
306,Ogbonnia Okoronkwo,17,5,0,0,1,44.2,0,0,2022,27,HOU,17,8,0,0,0,,0,0,,0,0,0,5,32,12,44,9,11,0,0,0,2,0,0,0,0,1,1,1,100,30,30,30,0,118.7,4,4,26,1,6,6,0,17,0,0,0,0,518,44.2,10,2.2,LDE
307,Charles Omenihu,17,4.5,0,0,0,53.5,0,0,2022,25,SFO,17,3,0,0,0,,0,0,,0,0,0,4.5,7,13,20,3,16,0,0,0,1,0,0,0,0,1,0,0,,0,,,0,,,0,0,1,6,10,0,21,2,9.1,0,0,573,53.5,59,13.5,DE
308,David Onyemata,17,5,0,0,2,60.2,0,0,2022,30,NOR,17,17,0,0,0,,0,0,,0,0,0,5,25,18,43,5,11,0,0,0,1,0,1,0,0,0,2,2,100,10,5,5,0,87.5,-1.5,-3,13,0,3,4,0,13,3,6.5,0,0,681,60.2,68,15.2,RDT
309,Daron Payne,17,11.5,2,1,1,87,0,0,2022,25,WAS,17,17,0,0,0,,0,0,,0,1,2,11.5,32,32,64,18,20,0,0,0,5,0,1,0,0,0,1,1,100,-3,-3,-3,0,79.2,-5,-5,2,1,5,8,4,25,5,7.2,0,0,908,87,83,18,LDT
310,Mike Pennel,17,0,0,0,2,33.5,0,0,2022,31,CHI,17,2,0,0,0,,0,0,,0,0,0,0,16,10,26,2,2,0,0,0,2,0,1,0,0,1,2,2,100,-7,-3.5,-3.5,0,79.2,-6.5,-13,6,0,2,2,1,4,1,3.7,0,0,365,33.5,0,0,DT
311,Harrison Phillips,17,1.5,0,0,1,59.8,0,0,2022,26,MIN,17,17,0,0,0,,0,0,,0,0,0,1.5,28,31,59,3,6,0,0,0,1,0,1,0,0,0,1,1,100,0,0,0,0,79.2,-3,-3,3,0,5,4,1,11,2,3.3,0,0,694,59.8,94,19.1,NT
312,Mike Purcell,17,1.5,2,1,1,46.2,0,0,2022,31,DEN,17,4,0,0,0,,0,0,,0,1,2,1.5,21,24,45,1,4,0,0,0,0,0,1,0,0,0,1,1,100,6,6,6,1,131.2,-4,-4,10,0,2,3,0,7,2,4.3,1,0.1,528,46.2,136,28.3,NT
313,Jarran Reed,17,2.5,0,0,1,68.2,0,0,2022,30,GNB,17,14,0,0,0,,0,0,,0,0,0,2.5,29,23,52,5,14,0,0,0,0,0,2,0,0,1,1,1,100,10,10,10,0,108.3,-5,-5,15,2,5,10,0,18,2,3.7,0,0,705,68.2,81,18.9,RDE
314,Roy Robertson-Harris,17,3,0,0,0,61.4,0,0,2022,29,JAX,17,17,0,0,0,,0,0,,0,0,0,3,28,17,45,7,12,0,0,0,4,0,0,0,0,0,0,0,,0,,,0,,,0,0,1,2,8,4,13,2,4.3,0,0,714,61.4,26,6.2,LDE
315,Dominique Robinson,17,1.5,0,0,1,50.6,0,0,2022,24,CHI,17,7,0,0,0,,0,0,,0,0,0,1.5,19,11,30,2,2,0,0,0,2,0,0,0,0,0,1,1,100,5,5,5,0,87.5,-5,-5,10,0,5,2,1,9,4,11.8,0,0,550,50.6,104,23.9,RDE
316,Nathan Shepherd,17,1.5,0,0,1,36.6,0,0,2022,29,NYJ,17,3,0,0,0,,0,0,,0,0,0,1.5,16,17,33,4,6,0,0,0,0,0,0,0,0,0,1,1,100,12,12,12,0,116.7,0,0,12,0,1,4,0,7,3,8.3,0,0,417,36.6,136,29.6,DT
317,Zach Sieler,17,3.5,0,0,2,76.7,0,0,2022,27,MIA,17,15,0,0,0,,0,0,,0,0,0,3.5,41,29,70,7,12,0,0,0,4,0,0,0,0,2,2,2,100,9,4.5,4.5,0,85.4,-3.5,-7,16,0,4,8,4,16,2,2.8,0,0,877,76.7,186,41.1,RDE
318,Tedarrell Slaton,17,0,0,0,0,32.2,0,0,2022,25,GNB,17,2,0,0,0,,0,0,,0,0,0,0,15,16,31,2,0,0,0,0,2,0,0,0,0,0,0,0,,0,,,0,,,0,0,1,1,0,2,1,1,3.1,0,0,333,32.2,145,33.9,DT
319,Grover Stewart,17,4,0,0,4,68.4,0,0,2022,29,IND,17,17,0,0,0,,0,0,,0,0,0,4,44,26,70,9,7,0,0,0,3,0,1,0,0,0,4,3,75,42,14,10.5,0,108.3,-0.3,-2,44,0,5,3,2,12,5,6.7,0,0,778,68.4,155,34.1,NT
320,Kentavius Street,17,3.5,0,0,1,45.8,0,0,2022,26,NOR,17,0,0,0,0,,0,0,,0,0,0,3.5,13,16,29,5,8,0,0,0,1,0,0,0,0,0,1,1,100,-3,-3,-3,0,79.2,-5,-5,2,0,2,2,1,9,0,0,0,0,518,45.8,3,0.7,DT
321,Montez Sweat,17,8,0,0,3,70,0,0,2022,26,WAS,17,17,0,0,0,,0,0,,0,0,0,8,27,19,46,14,28,0,0,0,2,0,0,0,0,0,3,3,100,25,8.3,8.3,0,101.4,1.3,4,21,1,4,19,3,31,1,2.1,0,0,731,70,0,0,LDE
322,Solomon Thomas,17,0.5,0,0,2,33,0,0,2022,27,NYJ,17,0,0,0,0,,0,0,,0,0,0,0.5,13,13,26,2,4,0,0,0,0,0,0,0,0,0,2,2,100,-1,-0.5,-0.5,0,79.2,-4.5,-9,8,0,4,4,0,9,1,3.7,0,0,375,33,71,15.4,DE
323,Shy Tuttle,17,2,0,0,1,49.3,0,0,2022,27,NOR,17,14,0,0,0,,0,0,,0,0,0,2,26,23,49,1,3,0,0,0,5,0,0,0,0,0,1,1,100,7,7,7,0,95.8,-4,-4,11,0,0,0,5,3,1,2,0,0,558,49.3,59,13.2,LDT
324,Kyle Van Noy,17,5,0,0,15,70.1,0,0,2022,31,LAC,17,13,0,0,0,,0,0,,0,0,0,5,30,16,46,8,9,0,0,0,3,0,2,0,0,1,15,10,66.7,88,8.8,5.9,1,104.3,1.5,-5,93,29,4,5,1,14,2,4.2,0,0,734,70.1,8,1.7,LDE
325,DeMarcus Walker,17,7,0,0,1,36.5,0,0,2022,28,TEN,17,6,0,0,0,,0,0,,0,0,0,7,23,9,32,10,16,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,39.6,10,0,0,1,2,7,0,17,4,11.1,0,0,426,36.5,65,14.5,DE
326,Jihad Ward,17,3,0,0,7,58.1,0,0,2022,28,NYG,17,11,0,0,0,,0,0,,0,0,0,3,28,15,43,7,13,0,0,0,4,0,0,0,0,2,7,4,57.1,25,6.3,3.6,0,64.6,1.6,8,17,29,1,11,3,15,2,4.4,0,0,657,58.1,95,20.2,LDE
327,Broderick Washington Jr.,17,1,0,0,0,44.2,0,0,2022,26,BAL,17,9,0,0,0,,0,0,,0,0,0,1,25,24,49,2,4,0,0,0,6,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,1,3,6,5,2,3.9,0,0,483,44.2,99,23,NT
328,Armon Watts,17,1,0,0,0,48.9,0,0,2022,26,CHI,17,12,0,0,0,,0,0,,0,0,0,1,18,17,35,4,2,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,2,1,0,4,2,5.4,0,0,532,48.9,16,3.7,RDT
329,Christian Wilkins,17,3.5,0,0,1,83.5,0,0,2022,27,MIA,17,17,0,0,0,,0,0,,0,0,0,3.5,59,39,98,16,7,0,0,0,6,0,1,2,0,2,1,1,100,4,4,4,0,83.3,-5,-5,9,1,8,2,5,15,1,1,0,0,955,83.5,187,41.3,LDE
330,DeShawn Williams,17,4.5,0,0,3,52.2,0,0,2022,30,DEN,17,15,0,0,0,,0,0,,0,0,0,4.5,21,16,37,4,8,0,0,0,3,0,0,0,0,0,3,2,66.7,15,7.5,5,0,78.5,-5.7,-13,28,0,2,3,5,10,2,5.1,0,0,597,52.2,76,15.8,RDE
331,Milton Williams,17,4,0,0,2,35.7,0,0,2022,23,PHI,17,0,0,0,0,,0,0,,0,0,0,4,19,17,36,9,6,0,0,0,2,0,0,0,0,0,2,2,100,4,2,2,0,79.2,-4,-8,12,1,1,2,2,7,0,0,0,0,395,35.7,65,14.3,DT
332,Deatrich Wise Jr.,17,7.5,0,0,1,73.4,0,0,2022,28,NWE,17,16,0,0,0,,0,0,,0,0,0,7.5,33,26,59,7,11,0,0,0,3,0,0,0,0,2,1,1,100,8,8,8,0,100,2,2,6,2,16,4,3,28,2,3.3,0,0,829,73.4,144,31.5,RDE
333,Alex Wright,17,0,0,0,2,49.8,0,0,2022,22,CLE,17,5,0,0,0,,0,0,,0,0,0,0,13,15,28,2,0,0,0,0,5,0,1,0,0,0,2,1,50,13,13,6.5,0,70.8,0,0,13,0,0,0,7,0,3,9.7,0,0,542,49.8,53,11.9,DE
