Rk,Player,G,Sk,Sfty,Tgt,Def%,Fmb,Int,RtY,KRTD,PRTD,Season,Age,Team,G,GS,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Ret,Yds,Y/Ret,KRTD,Ret,Yds,Y/Ret,PRTD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,IntTD,PD,Fmb,FR,Yds,FRTD,FF,Touch,TotOff,YScm,APYd,RtY,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Prss,MTkl,MTkl%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos
373,Mike Ford,17,0,0,7,7.4,0,0,0,0,0,2022,27,ATL,17,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,7,8,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,28.6,32,16,4.6,0,46.1,9.9,13,19,2,0,1,0,1,0,0,0,0,83,7.4,361,83,CB
374,Rudy Ford,17,0,0,20,42.8,0,3,0,0,0,2022,28,GNB,17,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,31,13,44,0,0,3,87,0,3,0,1,1,0,1,0,0,0,88,0,20,13,65,242,18.6,12.1,3,106.7,12.9,177,65,0,0,0,0,0,4,8.3,0,0,442,42.8,108,25.2,FS
375,Darrick Forrest,17,0,0,55,81.4,0,4,0,0,0,2022,23,WAS,17,11,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,56,32,88,1,0,4,1,0,9,0,1,12,0,2,0,0,0,13,0,55,30,54.5,448,14.9,8.1,4,75.4,12.3,286,162,7,0,0,0,0,3,3.3,0,0,850,81.4,112,24.3,DB
376,Sam Franklin,17,0,0,3,7.6,0,0,0,0,0,2022,26,CAR,17,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,15,5,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,66.7,-1,-0.5,-0.3,0,70.1,3.7,-2,1,2,1,0,0,1,0,0,0,0,88,7.6,359,76.2,S
377,Kendall Fuller,17,0,0,74,98.8,0,3,0,0,0,2022,27,WAS,17,17,2,0,0,,0,0,,0,0,12,0,0,,0,0,0,,0,0,36,16,52,1,0,3,66,2,13,0,0,0,0,0,0,0,0,66,0,74,41,55.4,590,14.4,8,5,87.1,11.8,396,194,2,0,0,0,0,5,8.8,0,0,1031,98.8,0,0,LCB/DB
378,Sauce Gardner,17,0,0,86,98,0,2,0,0,0,2022,22,NYJ,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,51,24,75,3,1,2,19,0,20,0,0,0,0,0,0,0,0,19,0,86,46,53.5,452,9.8,5.3,1,62.7,12.5,277,175,5,0,1,0,1,5,6.3,0,0,1115,98,92,20,RCB
379,Alohi Gilman,17,0,0,22,45.4,0,1,0,0,0,2022,25,LAC,17,5,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,35,23,58,0,0,1,18,0,3,0,2,4,0,1,0,0,0,22,0,22,15,68.2,320,21.3,14.5,0,92,13.5,226,94,0,0,0,0,0,3,4.9,0,0,475,45.4,269,58.1,S
380,Tashaun Gipson,17,0.5,0,35,96.7,0,5,0,0,0,2022,32,SFO,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0.5,43,18,61,1,1,5,141,0,8,0,0,0,0,0,0,0,0,141,0,35,20,57.1,371,18.6,10.6,1,63.8,14.8,283,88,9,0,0,0,1,2,3.2,0,0,1036,96.7,28,6.4,FS
381,C.J. Goodwin,17,0,0,0,0,0,0,0,0,0,2022,32,DAL,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,343,71.9,CB
382,Richie Grant,17,0,0,62,99.6,0,2,0,0,0,2022,25,ATL,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,70,53,123,3,1,2,22,0,7,0,1,0,0,1,0,0,0,22,0,62,39,62.9,446,11.4,7.2,3,87.2,10.1,240,206,11,1,1,0,2,8,6.1,0,0,1117,99.6,165,37.9,SS
383,A.J. Green,17,0,0,13,12.9,0,1,0,0,0,2022,24,CLE,17,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,14,4,18,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,10,76.9,109,10.9,8.4,1,94.7,5.3,69,40,4,0,1,0,1,3,14.3,0,0,141,12.9,221,49.8,CB
384,Darren Hall,17,0,0,37,56.5,0,0,0,0,0,2022,22,ATL,17,9,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,29,16,45,1,0,0,0,0,3,0,1,3,0,1,0,0,0,3,0,37,26,70.3,317,12.2,8.6,2,114.4,10.5,212,105,0,0,0,0,0,3,6.3,0,0,634,56.5,57,13.1,RCB
385,Duron Harmon,17,0,0,57,95.7,0,2,0,0,0,2022,31,LVR,17,16,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,63,23,86,0,0,2,86,1,5,0,0,0,0,2,0,0,0,86,0,57,44,77.2,693,15.8,12.2,3,120,9,373,320,15,0,0,1,0,6,6.5,0,0,1078,95.7,86,19,SS
386,Josh Harris,17,0,0,0,0,0,0,0,0,0,2022,33,LAC,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,147,31.7,LS
387,C.J. Henderson,17,0,0,84,66.2,0,2,0,0,0,2022,24,CAR,17,10,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,50,8,58,2,0,2,74,0,6,0,1,0,0,1,0,0,0,74,0,84,58,69,684,11.8,8.1,5,103.5,10.5,501,183,2,1,0,0,1,7,10.8,0,0,765,66.2,109,23.1,LCB
388,Thomas Hennessy,17,0,0,0,0,0,0,0,0,0,2022,28,NYJ,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,155,33.7,LS
389,Jevon Holland,17,1.5,0,49,98.7,1,2,18,0,0,2022,22,MIA,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,4,18,4.5,0,1.5,77,19,96,1,1,2,64,0,7,1,0,0,0,1,0,0,0,82,18,49,38,77.6,516,13.6,10.5,3,113.9,9.9,343,173,21,3,0,1,5,5,5,0,0,1129,98.7,108,23.8,FS
390,Christian Holmes,17,0,0,8,9.9,0,0,0,0,0,2022,25,WAS,17,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,8,4,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,7,87.5,106,15.1,13.3,1,158.3,11.6,75,31,0,0,0,0,0,2,14.3,0,0,103,9.9,323,70.1,CB
391,DeAndre Houston-Carson,17,0,0,17,38,0,1,0,0,0,2022,29,CHI,17,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,26,19,45,2,1,1,18,0,1,0,0,0,0,1,0,0,0,18,0,17,9,52.9,120,13.3,7.1,0,51.1,9.6,51,69,8,0,0,0,0,3,6.3,0,0,413,38,286,65.6,SS
392,Talanoa Hufanga,17,2,0,55,96.1,0,4,0,0,0,2022,23,SFO,17,17,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,2,66,31,97,5,3,4,61,1,9,0,0,0,0,2,0,0,0,61,0,55,35,63.6,399,11.4,7.3,6,91.4,8.9,240,159,28,2,1,0,5,8,7.6,2,0.2,1029,96.1,93,21.2,SS
393,Charley Hughlett,17,0,0,0,0,0,0,0,0,0,2022,32,CLE,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,29.7,LS
394,Marlon Humphrey,17,3,0,79,96.3,0,3,0,0,0,2022,26,BAL,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,3,53,18,71,3,4,3,26,0,7,0,2,0,0,1,0,0,0,26,0,79,51,64.6,590,11.6,7.5,3,83.8,9.6,420,170,7,2,1,0,6,1,1.4,0,0,1053,96.3,31,7.2,RCB
395,Kareem Jackson,17,0,0,59,99.6,0,0,0,0,0,2022,34,DEN,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,55,39,94,2,0,0,0,0,3,0,2,2,0,0,0,0,0,2,0,59,34,57.6,470,13.8,8,3,100.2,9.2,252,218,2,0,0,0,0,16,14.5,0,0,1139,99.6,0,0,SS
396,Michael Jackson,17,0,0,86,93.6,1,1,0,0,0,2022,25,SEA,17,17,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,63,12,75,3,1,1,22,0,12,1,2,8,0,0,0,0,0,30,0,86,48,55.8,488,10.2,5.7,2,75.1,10.3,348,140,3,0,1,0,1,6,7.4,0,0,1082,93.6,77,16.5,LCB
397,J.J. Jansen,17,0,0,0,0,0,0,0,0,0,2022,36,CAR,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,152,32.3,LS
398,Rayshawn Jenkins,17,1,0,55,96.8,0,3,0,0,0,2022,28,JAX,17,17,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,1,73,43,116,3,2,3,64,1,12,0,0,0,0,3,0,0,0,64,0,55,39,70.9,450,11.5,8.2,1,78.6,8.8,259,191,23,5,2,2,8,18,13.4,0,0,1126,96.8,125,29.6,SS
399,John Johnson,17,0.5,0,49,96.9,0,1,0,0,0,2022,27,CLE,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0.5,70,31,101,4,2,1,0,0,4,0,2,0,0,2,0,0,0,0,0,49,27,55.1,429,15.9,8.8,1,82.8,11.8,270,159,5,1,1,0,3,10,9,0,0,1055,96.9,139,31.3,FS
400,Kerby Joseph,17,0,0,40,77.3,0,4,0,0,0,2022,22,DET,17,14,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,55,27,82,0,1,4,70,0,8,0,1,6,0,2,0,0,0,76,0,40,25,62.5,294,11.8,7.4,6,84.8,13.9,213,81,4,0,1,0,1,7,7.9,0,0,878,77.3,170,37.7,SS
401,Miles Killebrew,17,0,0,0,1.2,0,0,0,0,0,2022,29,PIT,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,13,1.2,290,66.2,S
402,Desmond King,17,0,0,56,78.3,1,2,359,0,0,2022,28,HOU,17,13,0,0,0,,0,0,,0,0,0,1,50,50,0,33,309,9.4,0,0,59,30,89,10,2,2,30,0,8,1,2,20,0,0,0,0,0,409,359,56,40,71.4,365,9.1,6.5,2,85.8,6.9,204,161,8,1,1,1,2,7,7.3,0,0,918,78.3,103,22.2,DB/LCB
403,Casey Kreiter,17,0,0,0,0,0,0,0,0,0,2022,32,NYG,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,149,31.6,LS
404,Christian Kuntz,17,0,0,0,0,0,0,0,0,0,2022,28,PIT,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,141,32.2,LS
405,Dallin Leavitt,17,0,0,0,0,0,0,0,0,0,2022,28,GNB,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,7,6,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,308,72,S
406,Deommodore Lenoir,17,1,0,83,82.8,0,1,0,0,0,2022,23,SFO,17,13,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,54,25,79,6,2,1,8,0,5,0,0,0,0,0,0,0,0,8,0,83,55,66.3,695,12.6,8.4,1,91.2,8.9,418,277,13,1,1,0,3,9,10.2,0,0,887,82.8,111,25.3,LCB
407,Deane Leonard,17,0,0,0,0.4,0,0,0,0,0,2022,23,LAC,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,4,1,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,4,0.4,287,62,DB
408,Rick Lovato,17,0,0,0,0,0,0,0,0,0,2022,30,PHI,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,139,30.7,LS
409,Tyrann Mathieu,17,1,0,59,99.7,0,3,0,0,0,2022,30,NOR,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,64,27,91,3,1,3,44,0,8,0,1,0,0,1,0,0,0,44,0,59,37,62.7,387,10.5,6.6,3,77.4,7.7,204,183,15,0,1,0,2,6,6.2,0,0,1129,99.7,0,0,FS
410,Ross Matiscik,17,0,0,0,0,0,0,0,0,0,2022,26,JAX,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,31,LS
411,Arthur Maulet,17,2,0,39,45.2,0,1,0,0,0,2022,29,PIT,17,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,2,38,21,59,2,2,1,12,0,3,0,0,0,0,1,0,0,0,12,0,39,24,61.5,348,14.5,8.9,3,105.5,7.5,187,161,23,2,1,0,5,7,10.6,0,0,481,45.2,152,34.7,CB
412,Bobby McCain,17,0,0,52,93,0,0,0,0,0,2022,29,WAS,17,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,54,22,76,3,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,52,41,78.8,404,9.9,7.8,2,111.9,7.3,238,166,14,1,1,0,2,2,2.6,0,0,971,93,0,0,FS
413,Devin McCourty,17,0,0,37,97.2,0,4,0,0,0,2022,35,NWE,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,54,17,71,0,0,4,66,0,8,0,1,0,0,0,0,0,0,66,0,37,19,51.4,273,14.4,7.4,4,72.1,13.4,210,63,2,0,0,0,0,5,6.6,0,0,1098,97.2,9,2,FS
414,Roger McCreary,17,0,0,108,99.7,0,1,0,0,0,2022,22,TEN,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,70,14,84,2,0,1,4,0,8,0,0,0,0,0,0,0,0,4,0,108,73,67.6,850,11.6,7.9,6,105.9,9.2,581,269,16,2,0,0,2,8,8.7,0,0,1165,99.7,49,10.9,LCB
415,Liam McCullough,17,0,0,0,0,0,0,0,0,0,2022,25,ATL,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,30.8,LS
416,Rodney McLeod,17,0,0,68,90.6,0,2,0,0,0,2022,32,IND,17,15,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,59,37,96,8,0,2,27,1,8,0,1,0,0,0,0,0,0,27,0,68,46,67.6,455,9.9,6.7,5,98.6,7.3,223,232,10,1,0,0,1,6,5.9,0,0,1031,90.6,183,40.3,SS
417,Zech McPhearson,17,1,0,6,9,0,0,0,0,0,2022,24,PHI,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,12,2,14,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,50,40,13.3,6.7,0,71.5,8.8,39,1,0,0,0,0,1,0,0,0,0,99,9,362,79.9,CB
418,Josh Metellus,17,0,0,19,22.2,0,1,0,0,0,2022,24,MIN,17,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,32,10,42,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,19,13,68.4,133,10.2,7,1,83.9,11.7,102,31,2,0,0,0,0,2,4.5,0,0,258,22.2,381,77.3,S
419,Nick Moore,17,0,0,0,0,0,0,0,0,0,2022,30,BAL,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,30.6,LS
420,Eric Murray,17,0,0,3,10.2,0,0,0,0,0,2022,28,HOU,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,18,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,22,7.3,7.3,1,136.8,6.3,19,3,0,0,0,0,0,0,0,0,0,119,10.2,403,86.9,DB
421,Keanu Neal,17,0.5,0,28,51.8,0,1,0,0,0,2022,27,TAM,17,8,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0.5,41,22,63,2,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,28,21,75,245,11.7,8.8,3,121.9,9.6,114,131,14,1,4,0,6,7,10,0,0,581,51.8,104,22.6,DB
422,Keisean Nixon,17,0,0,29,28,0,1,1149,1,0,2022,25,GNB,17,4,1,0,0,,0,0,,0,0,6,35,1009,28.8,1,11,140,12.7,0,0,18,5,23,1,0,1,1,0,2,0,0,0,0,1,0,0,0,1150,1149,29,20,69,202,10.1,7,1,85.7,6.7,89,113,3,0,0,0,0,2,8,0,0,289,28,231,54,CB
423,George Odum,17,0,0,3,3.5,0,1,0,0,0,2022,29,SFO,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,16,6,22,0,0,1,25,0,1,0,0,0,0,0,0,0,0,25,0,3,2,66.7,8,4,2.7,1,70.1,10.7,8,0,0,0,0,0,0,0,0,0,0,38,3.5,345,78.8,S
424,Matthew Orzech,17,0,0,0,0,0,0,0,0,0,2022,27,LAR,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,1,0.1,0,0,139,31.2,LS
425,Jonathan Owens,17,1,0,42,82.8,0,0,0,0,0,2022,27,HOU,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,84,41,125,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,42,28,66.7,474,16.9,11.3,3,128.5,10.6,293,181,4,0,0,0,1,8,6,0,0,971,82.8,71,15.3,FS
426,Jabrill Peppers,17,0,0,24,35.3,0,0,0,0,0,2022,27,NWE,17,5,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,35,25,60,2,0,0,0,0,0,0,1,12,0,0,0,0,0,12,0,24,20,83.3,157,7.9,6.5,1,107.8,2.9,60,97,11,0,0,0,0,1,1.6,0,0,399,35.3,269,58.9,DB
427,Taybor Pepper,17,0,0,0,0,0,0,0,0,0,2022,28,SFO,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,1,100,0,0,0,0,147,33.6,LS
428,Patrick Peterson,17,0,0,89,95.2,0,5,0,0,0,2022,32,MIN,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,56,10,66,3,0,5,91,0,15,0,0,0,0,0,0,0,0,91,0,89,53,59.6,696,13.1,7.8,5,79.6,11.1,387,309,2,0,0,0,0,3,4.3,0,0,1105,95.2,84,17,RCB
429,James Pierre,17,0,0,31,24.4,1,1,0,0,0,2022,26,PIT,17,2,0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,,0,0,21,8,29,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,31,13,41.9,181,13.9,5.8,1,58.7,10.9,113,68,1,0,0,0,0,0,0,0,0,260,24.4,196,44.7,CB
430,Jalen Pitre,17,1,0,63,92.9,1,5,0,0,0,2022,23,HOU,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,99,48,147,5,1,5,57,0,8,1,1,0,0,0,0,0,0,57,0,63,41,65.1,662,16.1,10.5,4,88.2,13.3,477,185,7,1,0,0,2,19,11.4,0,0,1089,92.9,9,1.9,SS
431,Jalen Ramsey,17,2,0,91,98.9,0,4,5,0,0,2022,28,LAR,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,5,,0,2,64,24,88,4,2,4,53,0,18,0,1,12,0,2,0,0,0,70,5,91,57,62.6,659,11.6,7.2,5,84.5,9.1,435,224,21,2,0,3,4,3,3.3,0,0,1077,98.9,126,28.3,RCB
432,Jeremy Reaves,17,0,0,9,14.3,0,0,0,0,0,2022,26,WAS,17,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,20,13,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,5,55.6,36,7.2,4,0,65,6.3,22,14,3,0,0,0,0,1,2.9,0,0,149,14.3,374,81.1,S
433,D.J. Reed,17,0,0,85,99.8,0,1,0,0,0,2022,26,NYJ,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,63,17,80,1,0,1,0,0,12,0,0,0,0,1,0,0,0,0,0,85,54,63.5,489,9.1,5.8,2,81.9,11.7,323,166,2,0,0,0,0,6,7,0,0,1136,99.8,23,5,LCB
434,Justin Reid,17,1,0,58,97,0,0,0,0,0,2022,25,KAN,17,17,0,1,2,50,0,0,,0,0,1,0,0,,0,0,0,,0,1,59,24,83,2,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,58,37,63.8,388,10.5,6.7,4,106.1,7.2,243,145,34,1,3,1,5,8,8.8,0,0,1113,97,74,16.1,FS
435,Luke Rhodes,17,0,0,0,0,0,0,0,0,0,2022,30,IND,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,135,29.7,LS
436,Amik Robertson,17,1,0,64,60.1,0,2,0,0,0,2022,24,LVR,17,7,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,1,29,9,38,2,0,2,7,0,9,0,1,68,1,1,0,0,0,75,0,64,39,60.9,545,14,8.5,4,96.2,11.3,347,198,10,1,0,1,2,3,7.3,0,0,677,60.1,32,7.1,DB
437,Robert Rochell,17,0,0,1,2.4,0,0,0,0,0,2022,24,LAR,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,5,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,100,4,4,4,1,122.9,4,4,0,0,0,0,0,0,1,16.7,0,0,26,2.4,325,73,DB
438,Asante Samuel Jr.,17,0,0,87,92.8,0,2,0,0,0,2022,23,LAC,17,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,48,9,57,1,0,2,11,0,11,0,1,3,0,0,0,0,0,14,0,87,48,55.2,626,13,7.2,7,95.3,11,427,199,0,0,0,0,0,3,5,0,0,972,92.8,91,19.7,RCB
439,Patrick Scales,17,0,0,0,0,0,0,0,0,0,2022,34,CHI,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,29.4,LS
440,Trent Sieg,17,0,0,0,0,0,0,0,0,0,2022,27,LVR,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,29.6,LS
441,Darius Slay,17,0,0,79,90.7,0,3,0,0,0,2022,31,PHI,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,40,15,55,0,0,3,17,0,14,0,0,0,0,0,0,0,0,17,0,79,46,58.2,532,11.6,6.7,5,83.9,10.5,365,167,1,0,0,0,0,3,5.2,0,0,1003,90.7,0,0,RCB
442,Tremon Smith,17,0,0,16,17.2,0,2,470,0,0,2022,26,HOU,17,2,0,0,0,,0,0,,0,0,0,19,417,21.9,0,4,53,13.3,0,0,16,6,22,1,0,2,33,0,4,0,0,0,0,3,0,0,0,503,470,16,9,56.3,93,10.3,5.8,1,54.4,7.4,62,31,0,0,0,0,0,1,4.3,0,0,202,17.2,361,77.8,DB
443,L'Jarius Sneed,17,3.5,0,104,96.4,0,3,0,0,0,2022,25,KAN,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,3.5,75,33,108,5,5,3,57,0,11,0,1,5,0,3,0,0,0,62,0,104,69,66.3,649,9.4,6.2,4,84.2,6.8,312,337,40,3,3,2,10,5,4.4,0,0,1107,96.4,38,8.3,LCB
444,Daniel Sorensen,17,0,0,6,14.5,0,2,0,0,0,2022,32,NOR,17,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,15,10,25,0,0,2,50,0,3,0,0,0,0,0,0,0,0,50,0,6,4,66.7,52,13,8.7,0,54.2,13.3,20,32,0,0,0,0,0,0,0,0,0,164,14.5,319,71.4,S
445,M.J. Stewart,17,0,0,12,15.3,0,0,0,0,0,2022,27,HOU,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,30,11,41,1,0,0,0,0,1,0,2,2,0,1,1,3,3,5,0,12,8,66.7,67,8.4,5.6,0,80.9,8.1,24,43,2,0,1,0,1,0,0,0,0,179,15.3,391,84.3,DB
446,Geno Stone,17,0,0,22,41.3,0,0,0,0,0,2022,23,BAL,17,7,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,34,4,38,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,22,15,68.2,239,15.9,10.9,0,104.2,10.1,177,62,1,0,0,0,0,4,9.5,0,0,451,41.3,301,69.8,FS
447,Chandon Sullivan,17,0,0,72,81.4,0,0,0,0,0,2022,26,MIN,17,10,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,45,15,60,2,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,72,51,70.8,638,12.5,8.9,1,102.7,7.7,323,315,15,1,1,2,2,3,4.8,0,0,945,81.4,30,6.1,CB
448,Patrick Surtain II,17,0,0,77,96.7,0,2,0,0,0,2022,22,DEN,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,46,14,60,2,1,2,-3,0,10,0,0,0,0,1,0,0,0,-3,0,77,45,58.4,468,10.4,6.1,4,82.6,11.5,360,108,3,0,1,0,1,5,7.7,0,0,1106,96.7,11,2.3,LCB
