Rk,Player,G,Sk,Pts,Sfty,Tgt,Def%,Fmb,Int,Season,Age,Team,G,GS,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,IntTD,PD,Fmb,FR,Yds,FRTD,FF,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Prss,MTkl,MTkl%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos
268,Myles Murphy,17,3,0,0,3,27.8,0,0,2023,21,CIN,17,0,0,0,0,,0,0,,0,0,0,3,10,10,20,3,3,0,0,0,0,0,0,0,0,0,3,3,100,54,18,18,0,118.7,2,6,48,0,3,0,0,6,1,4.8,0,0,305,27.8,88,19.2,DE
269,Bilal Nichols,17,1.5,6,0,4,54.3,0,0,2023,27,LVR,17,17,1,0,0,,0,0,,0,0,6,1.5,25,23,48,4,2,0,0,0,1,0,1,8,1,0,4,3,75,33,11,8.3,0,99,-3,-12,45,0,0,1,0,3,3,5.9,0,0,615,54.3,73,16.8,LDT
270,Derrick Nnadi,17,1,0,0,1,45.8,0,0,2023,27,KAN,17,17,0,0,0,,0,0,,0,0,0,1,16,13,29,1,1,0,0,0,1,0,0,0,0,0,1,1,100,8,8,8,0,100,-3,-3,11,0,4,0,1,5,4,12.1,0,0,498,45.8,70,16.5,DT
271,Dayo Odeyingbo,17,8,0,0,1,53.1,0,0,2023,24,IND,17,1,0,0,0,,0,0,,0,0,0,8,22,16,38,9,17,0,0,0,2,0,2,0,0,2,1,0,0,0,,0,0,39.6,-11,0,0,4,5,7,2,22,1,2.6,0,0,622,53.1,106,21.2,DE
272,Osa Odighizuwa,17,3,0,0,2,59.5,0,0,2023,25,DAL,17,17,0,0,0,,0,0,,0,0,0,3,26,20,46,9,13,0,0,0,0,0,0,0,0,0,2,1,50,0,0,0,0,56.2,12,0,0,0,1,10,0,14,5,9.8,0,0,637,59.5,70,15.8,DT
273,Larry Ogunjobi,17,3,0,0,5,67.9,0,0,2023,29,PIT,17,17,0,0,0,,0,0,,0,0,0,3,21,22,43,3,8,0,0,0,2,0,2,0,0,1,5,4,80,49,12.3,9.8,0,107.5,-2.2,-9,58,0,3,5,2,11,1,2.3,0,0,767,67.9,57,12.6,DT
274,Daron Payne,17,4,0,0,2,79.2,0,0,2023,26,WAS,17,17,0,0,0,,0,0,,0,0,0,4,32,21,53,13,11,0,0,0,4,0,2,0,0,2,2,2,100,1,0.5,0.5,0,79.2,-6.5,-13,14,1,4,4,4,13,7,11.7,0,0,924,79.2,92,19.5,DT
275,Adrian Phillips,17,0,0,0,4,12.1,0,0,2023,31,NWE,17,1,0,0,0,,0,0,,0,0,0,0,10,7,17,0,0,0,0,0,0,0,0,0,0,0,4,4,100,52,13,13,0,118.7,8.3,33,19,7,0,0,0,0,2,10.5,0,0,138,12.1,321,70.1,DE
276,Harrison Phillips,17,3,0,0,2,74.2,0,0,2023,27,MIN,17,17,0,0,0,,0,0,,0,0,0,3,44,48,92,2,6,0,0,0,2,0,0,0,0,0,2,1,50,22,22,11,0,89.6,-2.5,-1,23,2,3,1,2,8,4,4.2,0,0,839,74.2,0,0,DL
277,Zacch Pickens,17,0.5,0,0,0,24.6,0,0,2023,23,CHI,17,0,0,0,0,,0,0,,0,0,0,0.5,9,11,20,1,2,0,0,0,1,0,0,0,0,1,0,0,,0,,,0,,,0,0,0,1,1,1,3,2,9.1,0,0,264,24.6,16,3.6,DL
278,Michael Pierce,17,1,0,0,1,55.3,0,0,2023,31,BAL,17,17,0,0,0,,0,0,,0,0,0,1,24,18,42,2,3,0,0,0,2,0,2,0,0,1,1,1,100,6,6,6,0,91.7,-4,-4,10,1,1,2,2,4,1,2.3,0,0,640,55.3,0,0,NT
279,LaBryan Ray,17,0,0,0,0,33.6,0,0,2023,26,CAR,17,1,0,0,0,,0,0,,0,0,0,0,7,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,1,5,0,0,355,33.6,17,3.8,DT
280,John Ridgeway,17,0,0,0,1,30.5,0,0,2023,24,WAS,17,2,0,0,0,,0,0,,0,0,0,0,16,15,31,0,0,0,0,0,1,0,0,0,0,0,1,1,100,11,11,11,0,112.5,5,5,6,0,0,0,1,0,1,3.1,0,0,356,30.5,97,20.5,DT
281,Roy Robertson-Harris,17,3.5,0,0,2,61.4,0,0,2023,30,JAX,17,17,0,0,0,,0,0,,0,0,0,3.5,16,18,34,3,11,0,0,0,1,0,0,0,0,0,2,1,50,8,8,4,0,60.4,3,6,2,0,4,6,1,14,4,10.5,0,0,683,61.4,82,18.6,DL
282,A'Shawn Robinson,17,0,0,0,0,45.7,0,0,2023,28,NYG,17,13,0,0,0,,0,0,,0,0,0,0,34,28,62,6,1,0,0,0,2,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,1,0,2,1,1,1.6,0,0,515,45.7,85,18.6,DL
283,Cameron Sample,17,1.5,0,0,1,34.3,0,0,2023,24,CIN,17,2,0,0,0,,0,0,,0,0,0,1.5,18,11,29,1,8,0,0,0,1,0,0,0,0,0,1,1,100,7,7,7,0,95.8,5,5,2,0,6,6,1,14,0,0,0,0,376,34.3,146,31.9,DE
284,Khalen Saunders,17,0,0,0,0,47.2,0,0,2023,27,NOR,17,17,0,0,0,,0,0,,0,0,0,0,24,33,57,1,2,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,2,1,2,4,6.6,16,1.4,523,47.2,1,0.2,DT
285,Tim Settle,17,1,0,0,1,35.4,0,0,2023,26,BUF,17,2,0,0,0,,0,0,,0,0,0,1,9,5,14,1,2,0,0,0,0,0,0,0,0,0,1,1,100,-2,-2,-2,0,79.2,-7,-7,5,0,1,1,0,3,4,22.2,0,0,379,35.4,57,13.3,DT
286,Nathan Shepherd,17,3.5,0,0,0,53.7,0,0,2023,30,NOR,17,17,0,0,0,,0,0,,0,0,0,3.5,27,23,50,4,8,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,4,3,0,11,3,5.7,0,0,594,53.7,68,14.6,DT
287,Zach Sieler,17,10,6,0,3,77.5,0,1,2023,28,MIA,17,17,1,0,0,,0,0,,0,0,6,10,32,31,63,11,22,1,5,1,4,0,2,3,0,1,3,2,66.7,3,1.5,1,0,30.6,-2,-5,8,0,7,9,3,27,8,11.3,0,0,856,77.5,191,41.9,DT
288,Tedarrell Slaton,17,0,0,0,0,56.3,0,0,2023,26,GNB,17,17,0,0,0,,0,0,,0,0,0,0,23,27,50,2,2,0,0,0,2,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,3,1,1,4,3,5.7,0,0,626,56.3,153,35.7,DL
289,Mazi Smith,17,1,0,0,0,28.4,0,0,2023,22,DAL,17,3,0,0,0,,0,0,,0,0,0,1,9,4,13,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,1,0,2,0,3,2,13.3,0,0,304,28.4,21,4.7,DT
290,Josh Sweat,17,6.5,0,0,4,71.3,0,0,2023,26,PHI,17,17,0,0,0,,0,0,,0,0,0,6.5,30,13,43,7,23,0,0,0,1,0,0,0,0,2,4,4,100,9,2.3,2.3,0,79.2,-2.3,-9,18,15,14,16,1,37,4,8.5,0,0,828,71.3,7,1.6,DE
291,Montez Sweat,17,12.5,0,0,1,34.1,0,0,2023,27,"CHI,WAS",17,17,0,0,0,,0,0,,0,0,0,12.5,38,19,57,14,25,0,0,0,4,0,0,0,0,3,1,1,100,-1,-1,-1,0,79.2,-6,-6,5,0,11,13,3,40,3,5,0,0,763,34.1,8,0.9,DL
292,Solomon Thomas,17,5,0,0,0,42.6,0,0,2023,28,NYJ,17,3,0,0,0,,0,0,,0,0,0,5,15,16,31,7,6,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,2,0,1,8,2,6.1,0,0,484,42.6,76,15.7,DL
293,Nick Thurman,17,0,0,0,0,34.8,0,0,2023,28,CAR,17,0,0,0,0,,0,0,,0,0,0,0,13,18,31,2,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,1,1,0,2,3,8.8,0,0,367,34.8,52,11.7,DE
294,Jerry Tillery,17,2,0,0,0,44.5,0,0,2023,27,LVR,17,6,0,0,0,,0,0,,0,0,0,2,11,20,31,2,6,0,0,0,0,0,1,0,0,0,0,0,,0,,,0,,,0,0,0,3,4,0,9,2,6.1,0,0,504,44.5,67,15.4,RDE
295,Kobie Turner,17,9,0,0,2,61.5,0,0,2023,24,LAR,17,4,0,0,0,,0,0,,0,0,0,9,29,28,57,8,16,0,0,0,2,0,0,0,0,0,2,1,50,5,5,2.5,0,56.2,-7.5,-7,12,0,4,5,1,20,5,8.1,0,0,697,61.5,84,18.1,NT
296,Shy Tuttle,17,0.5,0,0,0,52,0,0,2023,28,CAR,17,17,0,0,0,,0,0,,0,0,0,0.5,19,24,43,1,1,0,0,0,5,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,5,1,6,12.2,0,0,549,52,83,18.7,DT
297,Brent Urban,17,3,0,0,2,24.2,0,0,2023,32,BAL,17,3,0,0,0,,0,0,,0,0,0,3,16,6,22,5,6,0,0,0,2,0,1,0,0,0,2,1,50,5,5,2.5,0,56.2,5,-1,6,0,2,2,2,7,0,0,0,0,280,24.2,79,16.7,DE
298,DeMarcus Walker,17,3.5,0,0,1,66.6,0,0,2023,29,CHI,17,12,0,0,0,,0,0,,0,0,0,3.5,17,13,30,9,16,0,0,0,0,0,0,0,0,0,1,1,100,5,5,5,0,87.5,-3,-3,8,2,5,12,0,22,3,9.1,0,0,713,66.6,35,7.9,DL
299,Tershawn Wharton,17,2,0,0,1,36.7,0,0,2023,25,KAN,17,1,0,0,0,,0,0,,0,0,0,2,7,14,21,2,5,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,39.6,-3,0,0,0,1,3,0,6,0,0,0,0,399,36.7,67,15.8,DT
300,Christian Wilkins,17,9,0,0,3,80.9,0,0,2023,28,MIA,17,17,0,0,0,,0,0,,0,0,0,9,38,27,65,10,23,0,0,0,2,0,2,0,0,1,3,2,66.7,11,5.5,3.7,0,72.9,-4.7,-7,18,0,6,14,2,30,5,7.1,0,0,894,80.9,190,41.7,LDE
301,Jonah Williams,17,2,0,0,0,52.7,0,0,2023,28,LAR,17,16,0,0,0,,0,0,,0,0,0,2,20,29,49,4,4,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,3,2,1,7,1,2,0,0,598,52.7,165,35.6,DE
302,Quinnen Williams,17,5.5,2,1,2,68.5,0,1,2023,26,NYJ,17,17,0,0,0,,0,0,,0,1,2,5.5,39,23,62,11,20,1,6,0,3,0,1,0,0,1,2,1,50,4,4,2,0,16.7,-0.5,1,3,0,9,13,1,29,7,10.1,0,0,779,68.5,76,15.7,DL
303,Sam Williams,17,4.5,2,1,2,28.3,0,0,2023,24,DAL,17,0,0,0,0,,0,0,,0,1,2,4.5,15,11,26,5,7,0,0,0,0,0,0,0,0,1,2,2,100,8,4,4,0,83.3,-2.5,-5,13,11,2,3,0,10,0,0,0,0,303,28.3,299,67.5,DE
304,Tyree Wilson,17,3.5,0,0,2,43.5,0,0,2023,23,LVR,17,0,0,0,0,,0,0,,0,0,0,3.5,16,13,29,2,8,0,0,0,0,0,1,0,0,1,2,2,100,6,3,3,0,79.2,-2.5,-5,11,3,3,4,0,11,4,12.1,0,0,493,43.5,63,14.5,DE
305,Colby Wooden,17,0.5,0,0,1,23,0,0,2023,23,GNB,17,0,0,0,0,,0,0,,0,0,0,0.5,10,7,17,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,39.6,-1,0,0,0,3,1,0,5,1,5.6,0,0,255,23,46,10.7,DL
306,Devonte Wyatt,17,5.5,0,0,0,49.7,0,0,2023,25,GNB,17,5,0,0,0,,0,0,,0,0,0,5.5,18,18,36,6,11,0,0,0,0,0,1,0,0,0,0,0,,0,,,0,,,0,0,0,5,4,0,16,7,16.3,0,0,552,49.7,40,9.3,DL
307,Leonard Williams,18,5.5,0,0,3,38.2,0,0,2023,29,"NYG,SEA",18,17,0,0,0,,0,0,,0,0,0,5.5,37,25,62,10,16,0,0,0,2,0,0,0,0,0,3,3,100,8,2.7,2.7,0,79.2,-3.7,-11,19,0,7,10,1,23,4,6.1,0,0,884,38.2,102,11.1,NT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
