Rk,Player,G,Sk,Sfty,Tgt,Def%,Fmb,Int,RtY,KRTD,PRTD,Season,Age,Team,G,GS,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Ret,Yds,Y/Ret,KRTD,Ret,Yds,Y/Ret,PRTD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,IntTD,PD,Fmb,FR,Yds,FRTD,FF,Touch,TotOff,YScm,APYd,RtY,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Prss,MTkl,MTkl%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos
229,J.T. Gray,14,0,0,0,0.5,0,0,0,0,0,2023,27,NOR,14,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,5,0.5,301,64.7,DB
230,Antonio Hamilton,14,0,0,49,50.5,1,1,0,0,0,2023,30,ARI,14,9,0,0,0,,0,0,,0,0,0,0,0,,0,1,0,0,0,0,29,11,40,0,0,1,0,0,11,1,0,0,0,0,0,0,0,0,0,49,29,59.2,323,11.1,6.6,3,90.8,10.3,192,131,4,0,0,0,0,3,7,0,0,559,50.5,167,37.6,CB
231,Micah Hyde,14,0,0,37,74.3,0,2,0,0,0,2023,32,BUF,14,14,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,37,17,54,1,1,2,24,0,7,0,0,0,0,0,0,0,0,24,0,37,26,70.3,316,12.2,8.5,3,100.7,11.3,234,82,16,0,1,1,1,6,10,0,0,797,74.3,37,8.6,S
232,Adoree' Jackson,14,0,0,88,70.2,0,1,0,0,0,2023,28,NYG,14,14,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,49,14,63,0,0,1,76,1,8,0,0,0,0,1,0,0,0,76,0,88,58,65.9,752,13,8.5,2,95.5,7.8,362,390,6,0,0,0,0,9,12.5,0,0,792,70.2,5,1.1,CB
233,Jaylon Johnson,14,0,0,58,75.4,1,4,0,0,0,2023,24,CHI,14,14,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,31,5,36,1,0,4,65,1,10,1,0,0,0,1,0,0,0,65,0,58,32,55.2,279,8.7,4.8,2,50.9,8.7,168,111,1,0,0,0,0,8,18.2,0,0,808,75.4,13,2.9,DB
234,Jonathan Jones,14,0,0,56,64.1,0,0,0,0,0,2023,30,NWE,14,14,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,40,8,48,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,56,32,57.1,436,13.6,7.8,2,94,13.7,285,151,1,0,0,0,0,2,4,0,0,730,64.1,17,3.7,DB
235,Damontae Kazee,14,0,0,43,68.4,0,2,0,0,0,2023,30,PIT,14,9,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,46,15,61,0,0,2,37,0,3,0,2,1,0,0,0,0,0,38,0,43,29,67.4,456,15.7,10.6,4,114.1,11.3,349,107,4,0,0,0,0,4,6.2,0,0,772,68.4,117,25.9,S
236,Quentin Lake,14,0,0,51,39.9,0,0,0,0,0,2023,24,LAR,14,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,42,11,53,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,51,32,62.7,238,7.4,4.7,3,93.4,5.8,160,78,14,1,0,0,1,3,5.4,0,0,453,39.9,140,30.2,DB
237,David Long,14,0,0,23,5.8,0,0,0,0,0,2023,25,"CAR,GNB,LVR",14,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,15,4,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,17,73.9,107,6.3,4.7,1,97.6,8.1,76,31,0,0,0,0,0,1,5,0,0,190,5.8,53,4.1,CB
238,Arthur Maulet,14,2,0,49,35.3,0,1,0,0,0,2023,30,BAL,14,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,2,32,5,37,5,3,1,0,0,5,0,2,21,0,0,0,0,0,21,0,49,27,55.1,309,11.4,6.3,0,65.8,7.4,126,183,10,0,1,0,3,8,17.8,0,0,408,35.3,188,39.7,CB
239,Riley Moss,14,0,0,1,2,0,0,0,0,0,2023,23,DEN,14,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,14,14,14,0,118.7,0,0,14,0,0,0,0,0,0,0,0,0,23,2,265,57.4,CB
240,Israel Mukuamu,14,0,0,3,7,0,0,0,0,0,2023,24,DAL,14,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,4,2,6,0,0,0,0,0,1,0,1,-3,0,0,0,0,0,-3,0,3,1,33.3,9,9,3,0,42.4,4.7,8,1,0,0,0,0,0,0,0,0,0,75,7,261,58.9,S
241,Byron Murphy,14,0,0,101,80.3,1,3,0,0,0,2023,25,MIN,14,14,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,43,14,57,4,0,3,59,0,13,1,1,0,0,1,0,0,0,59,0,101,68,67.3,781,11.5,7.7,6,97.8,9.8,381,400,13,0,0,0,0,12,17.4,0,0,908,80.3,56,12.9,CB
242,Greg Newsome II,14,0.5,0,67,72.9,0,2,0,0,0,2023,23,CLE,14,13,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0.5,34,15,49,4,1,2,34,1,14,0,0,0,0,0,0,0,0,34,0,67,38,56.7,450,11.8,6.7,2,74.8,7.5,161,289,14,1,0,1,2,10,16.9,0,0,774,72.9,71,13.9,CB
243,Shaun Wade,14,0,0,34,30.6,0,0,0,0,0,2023,25,NWE,14,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,21,2,23,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,22,64.7,244,11.1,7.2,0,85.9,9.9,165,79,0,0,0,0,0,2,8,0,0,348,30.6,26,5.7,CB
244,Devon Witherspoon,14,3,0,84,74.3,0,1,0,0,0,2023,23,SEA,14,13,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,3,56,23,79,8,4,1,97,1,16,0,0,0,0,1,0,0,0,97,0,84,49,58.3,450,9.2,5.4,5,87.9,7.3,214,236,26,1,1,3,5,12,13.2,0,0,883,74.3,0,0,CB
245,Xavier Woods,14,0,0,41,75.5,0,2,0,0,0,2023,28,CAR,14,14,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,39,22,61,4,0,2,-1,0,7,0,1,5,0,0,0,0,0,4,0,41,26,63.4,223,8.6,5.4,1,65.4,8.5,119,104,2,0,0,0,0,7,10.3,0,0,796,75.5,14,3.2,S
246,Rock Ya-Sin,14,0,0,21,24.1,0,0,0,0,0,2023,27,BAL,14,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,9,4,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21,11,52.4,177,16.1,8.4,2,112.6,14,105,72,0,0,0,0,0,0,0,0,0,279,24.1,149,31.5,CB
247,Tony Adams,15,0,0,29,77.3,0,3,0,0,0,2023,24,NYJ,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,54,28,82,6,0,3,50,0,5,0,0,0,0,0,0,0,0,50,0,29,19,65.5,285,15,9.8,1,69.5,11.1,219,66,4,2,0,0,2,9,9.9,0,0,879,77.3,39,8,S
248,Paulson Adebo,15,0,0,100,85.7,0,4,0,0,0,2023,24,NOR,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,60,16,76,0,0,4,32,0,18,0,2,0,0,2,0,0,0,32,0,100,55,55,674,12.3,6.7,1,62.7,11.1,452,222,3,0,1,0,1,5,6.2,0,0,949,85.7,5,1.1,CB
249,Tre Avery,15,0,0,44,31.4,0,0,0,0,0,2023,26,TEN,15,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,28,5,33,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,44,33,75,347,10.5,7.9,5,135.3,8.8,248,99,1,0,0,0,0,2,5.7,0,0,361,31.4,172,37.9,CB
250,Chidobe Awuzie,15,0,0,57,65.8,0,0,0,0,0,2023,28,CIN,15,10,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,43,14,57,2,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,57,36,63.2,484,13.4,8.5,4,113.5,11.8,304,180,2,0,0,0,0,5,8.1,0,0,722,65.8,56,12.2,LCB
251,Deonte Banks,15,0,0,96,74.8,0,2,0,0,0,2023,22,NYG,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,53,11,64,2,0,2,6,0,11,0,0,0,0,0,0,0,0,6,0,96,53,55.2,606,11.4,6.3,4,79.6,9.2,391,215,1,0,0,0,0,6,8.6,0,0,844,74.8,57,12.4,CB
252,Essang Bassey,15,0,0,21,15.5,0,0,0,0,0,2023,25,"DEN,LAC",15,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,13,8,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,14,66.7,169,12.1,8,1,107,6,56,113,4,0,0,0,0,6,22.2,0,0,353,15.5,86,9.3,DB
253,Christian Benford,15,0,0,62,76.9,0,2,0,0,0,2023,23,BUF,15,14,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,43,11,54,3,0,2,8,0,10,0,1,0,0,2,0,0,0,8,0,62,43,69.4,470,10.9,7.6,2,88.8,10.8,347,123,2,0,0,0,0,0,0,0,0,824,76.9,31,7.2,CB
254,Julian Blackmon,15,0,0,46,84.2,1,4,0,0,0,2023,25,IND,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,65,23,88,5,1,4,38,0,8,1,2,2,0,0,0,0,0,40,0,46,28,60.9,331,11.8,7.2,0,46.6,10.1,196,135,18,0,1,0,1,4,4.3,0,0,986,84.2,124,24.8,S
255,Mekhi Blackmon,15,0,0,52,38.5,0,1,0,0,0,2023,24,MIN,15,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,34,7,41,3,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,52,32,61.5,295,9.2,5.7,2,81.8,10.5,184,111,0,0,0,0,0,2,4.7,0,0,435,38.5,2,0.5,CB
256,Reed Blankenship,15,0,0,66,81.2,0,3,0,0,0,2023,24,PHI,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,79,34,113,2,1,3,17,0,11,0,1,0,0,0,0,0,0,17,0,66,42,63.6,529,12.6,8,6,99.9,11.8,330,199,6,0,1,0,1,11,8.9,3,0.3,943,81.2,124,27.9,S
257,Brian Branch,15,1,0,73,67.6,0,3,0,0,0,2023,22,DET,15,9,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,1,50,24,74,7,3,3,63,1,13,0,0,0,0,1,0,0,0,63,0,73,45,61.6,468,10.4,6.4,4,81.3,6.8,257,211,31,5,2,0,8,6,7.5,0,0,738,67.6,50,11.1,DB
258,Jaquan Brisker,15,1,0,60,83.6,0,1,0,0,0,2023,24,CHI,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,66,39,105,3,3,1,0,0,9,0,1,0,0,2,0,0,0,0,0,60,37,61.7,442,11.9,7.4,6,110.6,9.4,264,178,20,1,0,1,3,10,8.7,0,0,895,83.6,66,14.9,DB
259,Ji'Ayir Brown,15,0,0,16,36.2,0,2,0,0,0,2023,23,SFO,15,5,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,22,13,35,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,16,10,62.5,165,16.5,10.3,1,78.4,11.6,66,99,6,1,0,0,1,4,10.3,0,0,395,36.2,173,39.9,S
260,Tre Brown,15,1,0,46,50.7,0,2,0,0,0,2023,26,SEA,15,7,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,1,29,5,34,2,1,2,40,1,6,0,0,0,0,2,0,0,0,40,0,46,30,65.2,411,13.7,8.9,2,90,11.2,279,132,3,0,0,0,1,6,15,0,0,603,50.7,25,5.4,CB
261,Percy Butler,15,0,0,32,71.6,0,0,0,0,0,2023,23,WAS,15,13,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,35,29,64,2,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,32,19,59.4,350,18.4,10.9,4,136.7,15.6,257,93,6,0,0,0,0,9,12.3,0,0,836,71.6,105,22.2,S
262,Elijah Campbell,15,0,0,9,11,0,0,0,0,0,2023,28,MIA,15,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,10,5,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,5,55.6,85,17,9.4,0,87.7,18.9,68,17,0,0,0,0,0,1,6.3,0,0,122,11,301,66,DB
263,Michael Carter II,15,0,0,62,59,0,0,0,0,0,2023,24,NYJ,15,7,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,37,13,50,1,1,0,0,0,9,0,0,0,0,1,0,0,0,0,0,62,32,51.6,299,9.3,4.8,1,70.6,7.8,116,183,13,3,1,0,4,5,9.1,0,0,671,59,8,1.6,CB
264,Andre Cisco,15,0.5,0,47,76.3,1,4,0,0,0,2023,23,JAX,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0.5,42,20,62,1,1,4,68,0,5,1,0,0,0,1,0,0,0,68,0,47,31,66,481,15.5,10.2,7,103.8,13.3,350,131,12,1,0,0,2,10,13.9,0,0,848,76.3,128,29,S
265,DeShon Elliott,15,0,0,39,84,0,1,0,0,0,2023,26,MIA,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,53,29,82,1,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,39,27,69.2,501,18.6,12.8,5,140.8,12.5,325,176,2,0,0,0,0,9,9.9,0,0,928,84,22,4.8,S
266,Akayleb Evans,15,0,0,81,75.6,0,1,0,0,0,2023,24,MIN,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,49,16,65,0,0,1,1,0,7,0,0,0,0,3,0,0,0,1,0,81,57,70.4,780,13.7,9.6,6,120.4,10.1,449,331,5,0,0,0,0,16,19.8,0,0,855,75.6,0,0,CB
267,Kendall Fuller,15,0,0,80,87.5,0,2,0,0,0,2023,28,WAS,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,55,24,79,2,0,2,23,0,9,0,2,-1,0,0,0,0,0,22,0,80,55,68.8,651,11.8,8.1,9,120.4,9.3,342,309,0,0,0,0,0,5,6,0,0,1021,87.5,0,0,CB
268,Kyle Hamilton,15,3,0,63,81,0,4,0,0,0,2023,22,BAL,15,15,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,3,63,18,81,10,4,4,25,1,13,0,0,0,0,1,0,0,0,25,0,63,34,54,166,4.9,2.6,1,38.4,5.2,47,119,30,3,1,1,7,8,9,0,0,937,81,66,14,S
269,Josh Hayes,15,0,0,2,2.6,0,0,0,0,0,2023,24,TAM,15,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,9,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,6,6,3,0,56.2,8.5,4,2,0,0,0,0,0,0,0,0,0,29,2.6,279,64.9,DB
270,DeMarcco Hellams,15,0,0,19,32.4,0,0,0,0,0,2023,23,ATL,15,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,25,15,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,68.4,115,8.8,6.1,0,84.3,6.9,63,52,2,1,0,0,1,3,7,0,0,369,32.4,221,47.5,S
271,Tre'Vius Tomlinson,15,0,0,6,4,0,0,0,0,0,2023,23,LAR,15,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,11,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,83.3,78,15.6,13,1,158.3,17.3,75,3,0,0,0,0,0,0,0,0,0,45,4,318,68.5,DB
272,Mike Hughes,15,0,0,19,29.1,0,0,113,0,0,2023,26,ATL,15,4,0,0,0,,0,0,,0,0,0,3,46,15.3,0,11,67,6.1,0,0,14,7,21,2,0,0,0,0,1,0,0,0,0,0,0,0,0,113,113,19,10,52.6,104,10.4,5.5,1,86.3,10.2,65,39,4,0,0,0,0,2,8.7,0,0,331,29.1,73,15.7,CB
273,Dane Jackson,15,0,0,35,43.2,0,0,0,0,0,2023,27,BUF,15,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,34,5,39,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,35,26,74.3,303,11.7,8.7,1,109.6,10.4,216,87,1,0,0,0,0,8,17,0,0,463,43.2,101,23.5,CB
274,Theo Jackson,15,0,0,15,11.1,0,1,0,0,0,2023,25,MIN,15,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,14,7,21,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15,13,86.7,208,16,13.9,1,113.2,8.5,106,102,2,0,1,0,1,1,4.5,0,0,126,11.1,260,59.8,S
275,Jerry Jacobs,15,0,0,82,68.1,0,3,0,0,0,2023,26,DET,15,12,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,49,6,55,2,1,3,45,0,8,0,0,0,0,0,0,0,0,45,0,82,52,63.4,638,12.3,7.8,6,96.5,11.8,534,104,4,1,1,0,2,9,14.1,0,0,744,68.1,62,13.7,CB
276,D'Shawn Jamison,15,0,0,8,10.1,0,0,40,0,0,2023,24,CAR,15,1,0,0,0,,0,0,,0,0,0,2,40,20,0,0,0,,0,0,6,4,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,40,8,6,75,107,17.8,13.4,1,156.2,13.9,90,17,2,0,0,0,0,1,9.1,0,0,107,10.1,155,35,CB
277,Kerby Joseph,15,0,0,58,83.4,0,4,0,0,0,2023,23,DET,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,69,13,82,1,0,4,37,0,11,0,0,0,0,0,0,0,0,37,0,58,32,55.2,552,17.3,9.5,2,70.5,17.6,391,161,5,0,0,1,0,13,13.7,0,0,911,83.4,107,23.7,S
278,Roger McCreary,15,2,0,81,81.1,0,1,0,0,0,2023,23,TEN,15,11,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,2,62,24,86,7,2,1,18,0,6,0,0,0,0,1,0,0,0,18,0,81,58,71.6,558,9.6,6.9,0,85.3,6.7,232,326,26,1,0,0,3,10,10.4,0,0,934,81.1,17,3.7,CB
279,Elijah Molden,15,0,0,33,60.9,0,1,0,0,0,2023,24,TEN,15,8,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,47,26,73,1,0,1,44,1,4,0,1,1,0,1,0,0,0,45,0,33,24,72.7,332,13.8,10.1,3,122.3,9.6,214,118,14,0,0,1,0,3,3.9,0,0,701,60.9,30,6.6,CB
280,Ryan Neal,15,0,0,34,51.6,0,0,0,0,0,2023,28,TAM,15,13,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,52,24,76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,91.2,568,18.3,16.7,5,158.3,10.6,341,227,13,2,0,0,2,5,6.2,0,0,581,51.6,95,22.1,S
281,Jabrill Peppers,15,1,0,35,83.9,1,2,26,0,0,2023,28,NWE,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,4,26,6.5,0,1,52,26,78,5,2,2,34,0,8,1,1,0,0,1,0,0,0,60,26,35,23,65.7,173,7.5,4.9,2,72.7,5.5,48,125,35,2,1,0,4,9,10.3,0,0,955,83.9,89,19.4,DB
282,Jalen Pitre,15,0,0,38,79.5,0,0,0,0,0,2023,24,HOU,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,58,26,84,6,2,0,0,0,5,0,1,22,0,1,0,0,0,22,0,38,26,68.4,456,17.5,12,3,135.4,15.8,367,89,28,2,2,1,4,11,11.6,0,0,906,79.5,30,6.4,S
283,D.J. Reed,15,0,0,80,87.3,0,1,0,0,0,2023,27,NYJ,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,62,14,76,2,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,80,47,58.8,527,11.2,6.6,2,81.6,10.7,317,210,2,0,0,0,0,7,8.4,0,0,993,87.3,11,2.3,CB
284,Jammie Robinson,15,0,0,5,6.1,0,0,0,0,0,2023,22,CAR,15,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,11,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,80,35,8.8,7,0,95.8,2,10,25,1,0,0,0,0,2,10.5,0,0,64,6.1,269,60.7,S
285,Justin Simmons,15,1,0,48,87.2,0,3,0,0,0,2023,30,DEN,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,53,17,70,2,0,3,39,0,8,0,1,7,0,2,0,0,0,46,0,48,32,66.7,423,13.2,8.8,3,89.1,10.1,267,156,6,0,0,0,1,5,6.7,11,1,985,87.2,69,14.9,FS
286,Cam Smith,15,0,0,3,1.8,0,0,0,0,0,2023,23,MIA,15,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,24,8,8,0,100,3.3,10,14,1,0,0,0,0,0,0,0,0,20,1.8,210,46.1,CB
287,Ambry Thomas,15,0,0,57,44,0,1,0,0,0,2023,24,SFO,15,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,35,8,43,0,0,1,2,0,7,0,1,26,0,1,0,0,0,28,0,57,40,70.2,371,9.3,6.5,3,97.9,10.3,283,88,0,0,0,0,0,3,6.5,0,0,481,44,114,26.3,CB
288,Daniel Thomas,15,0,0,0,1.3,0,0,21,0,0,2023,25,JAX,15,0,0,0,0,,0,0,,0,0,0,1,21,21,0,0,0,,0,0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,14,1.3,243,55,S
289,Jalen Thompson,15,1,0,47,84.7,0,4,0,0,0,2023,25,ARI,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,59,19,78,5,3,4,49,0,9,0,0,0,0,1,0,0,0,49,0,47,31,66,422,13.6,9,3,80.3,10.1,288,134,14,1,2,0,4,5,6,0,0,938,84.7,4,0.9,S
290,NaJee Thompson,15,0,0,0,0.1,0,0,0,0,0,2023,23,MIN,15,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,5,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0.1,195,44.8,CB
291,Donovan Wilson,15,0,0,30,68.4,0,2,0,0,0,2023,28,DAL,15,13,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,55,33,88,2,1,2,0,0,3,0,2,0,0,1,0,0,0,0,0,30,24,80,256,10.7,8.5,2,96.7,6.7,130,126,17,0,1,0,1,7,7.4,0,0,732,68.4,0,0,S
292,DeAundre Alford,16,0,0,62,50,2,0,173,0,0,2023,26,ATL,16,5,0,0,0,,0,0,,0,0,0,2,13,6.5,0,20,160,8,0,0,25,16,41,2,0,0,0,0,6,2,2,0,0,0,0,0,0,173,173,62,39,62.9,401,10.3,6.5,3,97.6,7.5,190,211,11,2,0,0,2,3,6.8,0,0,570,50,143,30.8,CB
293,Adrian Amos,16,0,0,17,15.9,0,0,0,0,0,2023,30,"HOU,NYJ",16,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,23,5,28,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17,10,58.8,153,15.3,9,1,108.2,8.1,95,58,1,0,0,0,0,2,6.7,0,0,362,15.9,265,27.9,S
294,James Bradberry,16,0,0,101,90.5,0,1,0,0,0,2023,30,PHI,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,39,15,54,0,0,1,5,0,13,0,1,1,0,0,0,0,0,6,0,101,60,59.4,740,12.3,7.3,11,114.3,10.4,521,219,3,0,0,0,0,6,10,0,0,1052,90.5,0,0,CB
295,Kevin Byard,16,0,0,63,48.3,0,1,0,0,0,2023,30,"TEN,PHI",16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,80,42,122,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,63,47,74.6,512,10.9,8.1,2,102.1,7.5,298,214,10,0,0,1,0,5,3.9,0,0,1118,48.3,17,1.9,SS
296,Kamren Curl,16,1,0,46,93.3,0,0,0,0,0,2023,24,WAS,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,74,41,115,3,3,0,0,0,5,0,1,0,0,1,0,0,0,0,0,46,32,69.6,373,11.7,8.1,2,108.3,8.7,244,129,17,1,2,0,4,9,7.3,0,0,1089,93.3,0,0,S
297,Ronald Darby,16,0,0,43,38.2,0,0,0,0,0,2023,29,BAL,16,7,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,24,4,28,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,43,19,44.2,172,9.1,4,1,63.3,11.9,118,54,0,0,0,0,0,3,9.7,0,0,442,38.2,65,13.7,LCB
298,Jalen Davis,16,0,0,7,4.8,0,0,0,0,0,2023,27,CIN,16,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,3,2,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,4,57.1,43,10.8,6.1,1,114.9,9.9,36,7,0,0,0,0,0,1,16.7,0,0,53,4.8,198,43.2,CB
299,Rasul Douglas,16,1,0,80,45.4,0,5,0,0,0,2023,28,"BUF,GNB",16,15,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,1,47,14,61,3,1,5,56,1,14,0,3,2,0,0,0,0,0,58,0,80,47,58.8,524,11.1,6.6,5,73.1,8.7,343,181,4,0,0,0,1,7,10.3,0,0,990,45.4,78,9.1,CB
300,Cobie Durant,16,0,0,39,56.7,0,0,0,0,0,2023,25,LAR,16,9,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,23,16,39,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,39,21,53.8,331,15.8,8.5,1,90.9,10.6,242,89,11,0,2,0,2,6,13.3,0,0,643,56.7,38,8.2,DB
301,Terrell Edmunds,16,2.5,0,30,20.6,0,1,0,0,0,2023,26,"TEN,PHI",16,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,2.5,34,14,48,2,2,1,2,0,2,0,0,0,0,1,0,0,0,2,0,30,18,60,225,12.5,7.5,1,80.6,11.4,174,51,15,1,0,0,4,3,5.9,0,0,476,20.6,217,24.1,S
302,Martin Emerson,16,0,0,79,81.3,0,4,0,0,0,2023,23,CLE,16,12,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,45,14,59,1,0,4,24,0,14,0,0,0,0,0,0,0,0,24,0,79,37,46.8,499,13.5,6.3,0,46.3,12.8,344,155,0,0,0,0,0,10,14.5,0,0,863,81.3,61,12,CB
